PS2,2009,Misc,5.37
PS2,2009,Action,4.630000000000001
PS2,2009,Simulation,2.23
PS2,2009,Fighting,1.6800000000000002
PS2,2009,Racing,1.3800000000000001
PS2,2009,Platform,1.06
PS2,2009,Shooter,0.63
PS2,2009,Role-Playing,0.41
PS2,2009,Adventure,0.39
PS2,2009,Strategy,0.31
PS2,2010,Sports,2.96
PS2,2010,Action,1.27
PS2,2010,Fighting,0.38
PS2,2010,Platform,0.32
PS2,2011,Sports,0.22
PS2,2011,Fighting,0.11
PS3,2006,Racing,7.3
PS3,2006,Shooter,5.869999999999999
PS3,2006,Sports,2.41
PS3,2006,Fighting,1.67
PS3,2006,Platform,1.18
PS3,2006,Simulation,1.07
PS3,2006,Action,0.88
PS3,2006,Role-Playing,0.5900000000000001
PS3,2007,Action,17.12
PS3,2007,Shooter,15.71
PS3,2007,Sports,11.410000000000004
PS3,2007,Racing,9.840000000000002
PS3,2007,Adventure,4.83
PS3,2007,Misc,3.96
PS3,2007,Role-Playing,3.6500000000000004
PS3,2007,Platform,3.27
PS3,2007,Fighting,2.42
PS3,2007,Simulation,1.21
PS3,2008,Action,38.08000000000002
PS3,2008,Shooter,19.970000000000006
PS3,2008,Sports,14.39
PS3,2008,Racing,11.070000000000002
PS3,2008,Platform,9.620000000000001
PS3,2008,Misc,8.940000000000001
PS3,2008,Role-Playing,7.61
PS3,2008,Fighting,6.94
PS3,2008,Strategy,1.44
PS3,2008,Adventure,0.9
PS3,2008,Simulation,0.19
PS3,2009,Action,44.150000000000006
PS3,2009,Shooter,22.749999999999996
PS3,2009,Sports,16.120000000000005
PS3,2009,Fighting,13.51
PS3,2009,Role-Playing,11.959999999999999
PS3,2009,Misc,11.769999999999996
PS3,2009,Racing,5.86
PS3,2009,Platform,2.46
PS3,2009,Simulation,1.8499999999999999
PS3,2009,Strategy,0.54
PS3,2009,Puzzle,0.42
PS3,2009,Adventure,0.33
PS3,2010,Action,39.66999999999999
PS3,2010,Shooter,28.36000000000001
PS3,2010,Sports,26.189999999999998
PS3,2010,Racing,19.329999999999995
PS3,2010,Role-Playing,9.260000000000002
PS3,2010,Misc,6.459999999999999
PS3,2010,Fighting,6.059999999999999
PS3,2010,Adventure,3.6
PS3,2010,Simulation,2.7400000000000007
PS3,2010,Platform,1.13
PS3,2010,Strategy,0.64
PS3,2011,Action,44.29000000000002
PS3,2011,Shooter,40.24
PS3,2011,Role-Playing,18.599999999999998
PS3,2011,Sports,17.650000000000002
PS3,2011,Fighting,9.79
PS3,2011,Platform,7.609999999999999
PS3,2011,Racing,6.529999999999999
PS3,2011,Adventure,6.34
PS3,2011,Misc,4.990000000000002
PS3,2011,Simulation,1.64
PS3,2011,Strategy,0.19
PS3,2012,Action,45.16
PS3,2012,Shooter,28.969999999999995
PS3,2012,Sports,12.54
PS3,2012,Role-Playing,6.23
PS3,2012,Racing,5.3
PS3,2012,Fighting,5.01
PS3,2012,Adventure,1.7200000000000002
PS3,2012,Simulation,1.08
PS3,2012,Strategy,0.9899999999999999
PS3,2012,Platform,0.89
PS3,2012,Misc,0.44
PS3,2013,Action,54.22999999999997
PS3,2013,Shooter,20.340000000000003
PS3,2013,Sports,15.12
PS3,2013,Role-Playing,9.920000000000002
PS3,2013,Racing,6.1
PS3,2013,Fighting,3.08
PS3,2013,Platform,2.7600000000000002
PS3,2013,Adventure,2.2600000000000002
PS3,2013,Misc,1.6600000000000001
PS3,2013,Strategy,0.52
PS3,2013,Simulation,0.28
PS3,2014,Action,12.58
PS3,2014,Sports,10.850000000000003
PS3,2014,Shooter,10.239999999999998
PS3,2014,Misc,6.22
PS3,2014,Role-Playing,5.420000000000001
PS3,2014,Fighting,2.21
PS3,2014,Racing,0.9199999999999999
PS3,2014,Adventure,0.83
PS3,2014,Platform,0.75
PS3,2015,Sports,6.14
PS3,2015,Action,5.090000000000001
PS3,2015,Shooter,2.6900000000000004
PS3,2015,Adventure,0.69
PS3,2015,Role-Playing,0.69
PS3,2015,Fighting,0.55
PS3,2015,Misc,0.5
PS3,2015,Simulation,0.46
PS3,2015,Racing,0.08
PS3,2016,Action,0.73
PS3,2016,Sports,0.6
PS3,2016,Role-Playing,0.32999999999999996
PS3,2016,Adventure,0.12
PS4,2013,Shooter,9.64
PS4,2013,Sports,5.2700000000000005
PS4,2013,Action,4.300000000000001
PS4,2013,Platform,2.2
PS4,2013,Racing,1.89
PS4,2013,Fighting,0.87
PS4,2013,Misc,0.39
PS4,2013,Strategy,0.2
PS4,2014,Action,42.74000000000001
PS4,2014,Shooter,21.279999999999998
PS4,2014,Sports,15.389999999999999
PS4,2014,Role-Playing,5.2299999999999995
PS4,2014,Misc,5.21
PS4,2014,Racing,4.31
PS4,2014,Platform,2.87
PS4,2014,Adventure,1.17
PS4,2014,Fighting,0.16
PS4,2015,Shooter,32.04
PS4,2015,Action,31.230000000000008
PS4,2015,Sports,19.670000000000005
PS4,2015,Role-Playing,16.330000000000002
PS4,2015,Fighting,4.58
PS4,2015,Racing,4.4799999999999995
PS4,2015,Adventure,2.61
PS4,2015,Misc,1.5300000000000002
PS4,2015,Simulation,0.6499999999999999
PS4,2015,Platform,0.25
PS4,2016,Shooter,12.110000000000001
PS4,2016,Sports,9.239999999999998
PS4,2016,Action,7.510000000000002
PS4,2016,Role-Playing,3.43
PS4,2016,Fighting,2.25
PS4,2016,Platform,1.49
PS4,2016,Racing,0.67
PS4,2016,Adventure,0.53
PS4,2016,Simulation,0.09
PS4,2016,Misc,0.09
PSP,2004,Sports,1.96
PSP,2004,Racing,1.41
PSP,2004,Puzzle,1.2200000000000002
PSP,2004,Strategy,0.88
PSP,2004,Misc,0.74
PSP,2004,Action,0.51
PSP,2004,Fighting,0.15
PSP,2004,Role-Playing,0.14
PSP,2005,Racing,10.32
PSP,2005,Action,9.889999999999997
PSP,2005,Sports,7.5200000000000005
PSP,2005,Shooter,3.39
PSP,2005,Role-Playing,3.33
PSP,2005,Misc,2.3900000000000006
PSP,2005,Simulation,1.47
PSP,2005,Platform,1.31
PSP,2005,Puzzle,1.2600000000000002
PSP,2005,Adventure,1.03
PSP,2005,Fighting,1.01
PSP,2005,Strategy,0.41000000000000003
PSP,2006,Action,10.389999999999997
PSP,2006,Fighting,7.48
PSP,2006,Racing,7.189999999999998
PSP,2006,Shooter,5.65
PSP,2006,Sports,5.470000000000001
PSP,2006,Platform,4.909999999999999
PSP,2006,Role-Playing,3.1900000000000004
PSP,2006,Simulation,1.95
PSP,2006,Puzzle,1.7399999999999998
PSP,2006,Strategy,1.71
PSP,2006,Adventure,1.57
PSP,2006,Misc,1.2200000000000002
PSP,2007,Action,9.38
PSP,2007,Role-Playing,9.08
PSP,2007,Shooter,7.180000000000001
PSP,2007,Racing,4.81
PSP,2007,Sports,4.7700000000000005
PSP,2007,Platform,4.49
PSP,2007,Fighting,1.63
PSP,2007,Strategy,1.6
PSP,2007,Misc,1.2900000000000003
PSP,2007,Simulation,0.9
PSP,2007,Puzzle,0.2
PSP,2007,Adventure,0.15
PSP,2008,Role-Playing,7.719999999999999
PSP,2008,Action,7.6000000000000005
PSP,2008,Sports,6.0600000000000005
PSP,2008,Fighting,3.84
PSP,2008,Racing,3.06
PSP,2008,Platform,2.23
PSP,2008,Misc,1.6900000000000004
PSP,2008,Strategy,0.6900000000000001
PSP,2008,Simulation,0.16
PSP,2008,Shooter,0.09
PSP,2008,Adventure,0.09
PSP,2008,Puzzle,0.09
PSP,2009,Action,8.09
PSP,2009,Racing,6.580000000000001
PSP,2009,Sports,5.08
PSP,2009,Role-Playing,3.7100000000000004
PSP,2009,Platform,3.27
PSP,2009,Fighting,3.0199999999999996
PSP,2009,Shooter,2.0900000000000003
PSP,2009,Strategy,1.5299999999999998
PSP,2009,Misc,1.1800000000000002
PSP,2009,Adventure,0.7799999999999999
PSP,2009,Simulation,0.5899999999999999
PSP,2010,Role-Playing,11.160000000000002
PSP,2010,Action,8.759999999999998
PSP,2010,Sports,4.37
PSP,2010,Misc,1.5299999999999998
PSP,2010,Fighting,1.4100000000000001
PSP,2010,Strategy,0.9999999999999999
PSP,2010,Shooter,0.99
PSP,2010,Racing,0.73
PSP,2010,Adventure,0.6799999999999999
PSP,2010,Simulation,0.66
PSP,2010,Platform,0.5
PSP,2010,Puzzle,0.08
PSP,2011,Role-Playing,5.150000000000001
PSP,2011,Action,2.53
PSP,2011,Sports,2.11
PSP,2011,Fighting,1.6800000000000002
PSP,2011,Misc,1.4900000000000002
PSP,2011,Strategy,1.2400000000000002
PSP,2011,Adventure,0.98
PSP,2011,Simulation,0.12
PSP,2011,Racing,0.12
PSP,2012,Action,1.6800000000000004
PSP,2012,Role-Playing,1.1900000000000002
PSP,2012,Sports,0.68
PSP,2012,Strategy,0.6699999999999999
PSP,2012,Adventure,0.49000000000000005
PSP,2012,Fighting,0.32
PSP,2012,Misc,0.19
PSP,2013,Role-Playing,0.95
PSP,2013,Sports,0.6000000000000001
PSP,2013,Action,0.59
PSP,2013,Adventure,0.09
PSP,2014,Sports,0.09
PSP,2015,Action,0.08
PSV,2011,Shooter,1.74
PSV,2011,Sports,1.0699999999999998
PSV,2011,Action,0.76
PSV,2011,Fighting,0.45
PSV,2011,Racing,0.35
PSV,2011,Platform,0.33
PSV,2011,Puzzle,0.14
PSV,2011,Misc,0.11
PSV,2011,Role-Playing,0.1
PSV,2012,Action,7.440000000000001
PSV,2012,Racing,2.3699999999999997
PSV,2012,Platform,2.06
PSV,2012,Role-Playing,1.99
PSV,2012,Fighting,1.2300000000000002
PSV,2012,Sports,1.14
PSV,2012,Shooter,1
PSV,2012,Misc,0.49
PSV,2012,Adventure,0.1
PSV,2013,Role-Playing,4.5600000000000005
PSV,2013,Action,2.4599999999999995
PSV,2013,Adventure,1.2999999999999998
PSV,2013,Shooter,1
PSV,2013,Sports,0.87
PSV,2013,Fighting,0.6
PSV,2013,Misc,0.54
PSV,2013,Platform,0.28
PSV,2013,Strategy,0.12
PSV,2014,Action,3.4599999999999995
PSV,2014,Misc,3.0300000000000002
PSV,2014,Role-Playing,3
PSV,2014,Sports,1.1
PSV,2014,Shooter,0.83
PSV,2014,Fighting,0.67
PSV,2014,Adventure,0.64
PSV,2014,Platform,0.21
PSV,2015,Action,2.26
PSV,2015,Role-Playing,1.16
PSV,2015,Misc,0.46
PSV,2016,Action,1.3100000000000003
PSV,2016,Role-Playing,0.5399999999999999
PSV,2016,Sports,0.17
PSV,2016,Misc,0.12
PSV,2016,Fighting,0.11
SAT,1994,Fighting,1.31
SAT,1994,Racing,0.73
SAT,1994,Shooter,0.45
SAT,1994,Simulation,0.36000000000000004
SAT,1994,Sports,0.3
SAT,1994,Platform,0.09
SAT,1995,Fighting,4.37
SAT,1995,Shooter,2.04
SAT,1995,Racing,1.42
SAT,1995,Role-Playing,1.08
SAT,1995,Misc,0.69
SAT,1995,Action,0.41
SAT,1995,Sports,0.37
SAT,1995,Simulation,0.27
SAT,1995,Strategy,0.11
SAT,1996,Adventure,1.95
SAT,1996,Fighting,1.6400000000000003
SAT,1996,Shooter,0.78
SAT,1996,Sports,0.66
SAT,1996,Strategy,0.62
SAT,1996,Role-Playing,0.59
SAT,1996,Platform,0.43
SAT,1996,Simulation,0.38
SAT,1996,Puzzle,0.22999999999999998
SAT,1996,Racing,0.11
SAT,1997,Role-Playing,1.86
SAT,1997,Strategy,1.2200000000000002
SAT,1997,Puzzle,0.72
SAT,1997,Sports,0.7
SAT,1997,Fighting,0.59
SAT,1997,Adventure,0.43
SAT,1997,Shooter,0.38
SAT,1997,Misc,0.24
SAT,1997,Action,0.17
SAT,1997,Platform,0.12
SAT,1998,Adventure,1.2500000000000002
SAT,1998,Strategy,0.97
SAT,1998,Sports,0.5499999999999999
SAT,1998,Fighting,0.35
SAT,1998,Role-Playing,0.12
SAT,1999,Sports,0.09
SCD,1993,Platform,1.5
SCD,1994,Strategy,0.14
SNES,1990,Platform,20.61
SNES,1990,Racing,2.85
SNES,1990,Action,1.56
SNES,1990,Simulation,1.14
SNES,1991,Action,5.3100000000000005
SNES,1991,Simulation,2.14
SNES,1991,Role-Playing,2.06
SNES,1991,Shooter,2
SNES,1991,Platform,1.81
SNES,1991,Sports,1.0599999999999998
SNES,1991,Strategy,0.76
SNES,1991,Adventure,0.48
SNES,1991,Fighting,0.39
SNES,1991,Misc,0.08
SNES,1992,Fighting,10.79
SNES,1992,Racing,9.04
SNES,1992,Role-Playing,6.79
SNES,1992,Misc,2.75
SNES,1992,Platform,1.43
SNES,1992,Sports,0.9
SNES,1992,Puzzle,0.57
SNES,1992,Strategy,0.29
SNES,1992,Adventure,0.16
SNES,1992,Shooter,0.13
SNES,1993,Platform,14.790000000000003
SNES,1993,Fighting,8.39
SNES,1993,Role-Playing,5.490000000000001
SNES,1993,Sports,3.13
SNES,1993,Shooter,3.08
SNES,1993,Puzzle,2.19
SNES,1993,Action,1.24
SNES,1993,Strategy,0.62
SNES,1993,Racing,0.35
SNES,1993,Misc,0.19
SNES,1993,Simulation,0.19
SNES,1994,Platform,11.45
SNES,1994,Role-Playing,6.400000000000001
SNES,1994,Sports,5.790000000000001
SNES,1994,Fighting,3.44
SNES,1994,Simulation,1.61
SNES,1994,Puzzle,1.51
SNES,1994,Action,1.42
SNES,1994,Strategy,1.09
SNES,1994,Adventure,0.81
SNES,1994,Shooter,0.64
SNES,1994,Misc,0.29
SNES,1994,Racing,0.2
SNES,1995,Platform,9.95
SNES,1995,Role-Playing,9.93
SNES,1995,Sports,3.8600000000000003
SNES,1995,Fighting,3.6900000000000004
SNES,1995,Puzzle,1.2999999999999998
SNES,1995,Strategy,1.18
SNES,1995,Misc,0.75
SNES,1995,Simulation,0.49
SNES,1995,Action,0.35
SNES,1995,Racing,0.1
SNES,1996,Role-Playing,5.370000000000001
SNES,1996,Platform,4.949999999999999
SNES,1996,Sports,2.38
SNES,1996,Racing,0.9
SNES,1996,Strategy,0.75
SNES,1996,Misc,0.51
SNES,1996,Puzzle,0.44
SNES,1996,Shooter,0.17
SNES,1996,Fighting,0.17
SNES,1997,Platform,0.36
SNES,1997,Sports,0.33
SNES,1997,Puzzle,0.3
SNES,1998,Platform,0.14
SNES,1998,Sports,0.08
SNES,1999,Strategy,0.26
TG16,1995,Adventure,0.14
Wii,2006,Sports,84.03
Wii,2006,Misc,33.16
Wii,2006,Action,8.129999999999999
Wii,2006,Racing,4.18
Wii,2006,Puzzle,3.06
Wii,2006,Role-Playing,2.02
Wii,2006,Shooter,0.91
Wii,2006,Platform,0.6799999999999999
Wii,2006,Fighting,0.63
Wii,2006,Simulation,0.35
Wii,2006,Adventure,0.28
Wii,2007,Sports,45.25999999999999
Wii,2007,Misc,31.41
Wii,2007,Action,22.039999999999996
Wii,2007,Platform,19.770000000000003
Wii,2007,Simulation,12.209999999999999
Wii,2007,Shooter,8.370000000000001
Wii,2007,Adventure,4.08
Wii,2007,Fighting,3.79
Wii,2007,Racing,3.12
Wii,2007,Strategy,1.4300000000000002
Wii,2007,Role-Playing,1.02
Wii,2007,Puzzle,0.44999999999999996
Wii,2008,Racing,41.24999999999999
Wii,2008,Sports,32.940000000000005
Wii,2008,Misc,27.61
Wii,2008,Action,15.659999999999998
Wii,2008,Fighting,15.04
Wii,2008,Simulation,14.82
Wii,2008,Platform,7.940000000000001
Wii,2008,Shooter,5.29
Wii,2008,Puzzle,4.890000000000001
Wii,2008,Adventure,3.9899999999999998
Wii,2008,Role-Playing,1.58
Wii,2008,Strategy,0.74
Wii,2009,Sports,87.68
Wii,2009,Misc,33.68
Wii,2009,Platform,31.849999999999998
Wii,2009,Action,18.589999999999996
Wii,2009,Shooter,6.590000000000001
Wii,2009,Racing,6.390000000000001
Wii,2009,Adventure,5.290000000000001
Wii,2009,Simulation,5.059999999999998
Wii,2009,Role-Playing,4.96
Wii,2009,Puzzle,3.9499999999999997
Wii,2009,Fighting,2.01
Wii,2009,Strategy,1.01
Wii,2010,Misc,45.84000000000004
Wii,2010,Platform,25.07
Wii,2010,Sports,24.459999999999994
Wii,2010,Action,16.87
Wii,2010,Racing,3.22
Wii,2010,Simulation,3.08
Wii,2010,Shooter,3.04
Wii,2010,Adventure,2.5200000000000005
Wii,2010,Puzzle,1.74
Wii,2010,Strategy,1.22
Wii,2010,Role-Playing,1.09
Wii,2010,Fighting,1.02
Wii,2011,Misc,24.71000000000001
Wii,2011,Action,16.31
Wii,2011,Sports,10.93
Wii,2011,Platform,2.46
Wii,2011,Role-Playing,2.14
Wii,2011,Racing,1.9299999999999997
Wii,2011,Shooter,1.2700000000000002
Wii,2011,Fighting,0.65
Wii,2011,Adventure,0.53
Wii,2011,Simulation,0.15
Wii,2011,Strategy,0.12
Wii,2012,Misc,11.160000000000002
Wii,2012,Action,8.329999999999998
Wii,2012,Sports,1.25
Wii,2012,Role-Playing,1.06
Wii,2012,Puzzle,0.66
Wii,2012,Simulation,0.08
Wii,2013,Misc,4.14
Wii,2013,Platform,2.44
Wii,2013,Action,1.73
Wii,2013,Sports,0.43
Wii,2013,Strategy,0.35
Wii,2013,Simulation,0.17
Wii,2014,Misc,2.28
Wii,2014,Action,1.05
Wii,2014,Sports,0.76
Wii,2014,Adventure,0.27
Wii,2015,Misc,1.2
Wii,2015,Action,0.26
WiiU,2012,Platform,5.19
WiiU,2012,Misc,5.11
WiiU,2012,Action,4.3500000000000005
WiiU,2012,Role-Playing,1
WiiU,2012,Sports,0.75
WiiU,2012,Shooter,0.56
WiiU,2012,Racing,0.53
WiiU,2012,Fighting,0.19
WiiU,2013,Platform,9.32
WiiU,2013,Action,4.68
WiiU,2013,Misc,2.81
WiiU,2013,Sports,1.69
WiiU,2013,Strategy,1.2200000000000002
WiiU,2013,Shooter,0.6
WiiU,2013,Role-Playing,0.4
WiiU,2013,Racing,0.28
WiiU,2013,Simulation,0.21
WiiU,2013,Fighting,0.2
WiiU,2013,Puzzle,0.11
WiiU,2014,Racing,6.96
WiiU,2014,Action,5.95
WiiU,2014,Fighting,5.02
WiiU,2014,Platform,1.52
WiiU,2014,Puzzle,1.19
WiiU,2014,Misc,0.95
WiiU,2014,Sports,0.4
WiiU,2014,Adventure,0.09
WiiU,2015,Platform,5.110000000000001
WiiU,2015,Shooter,4.57
WiiU,2015,Misc,2.73
WiiU,2015,Action,2.08
WiiU,2015,Role-Playing,1.06
WiiU,2015,Sports,0.45
WiiU,2016,Action,1.52
WiiU,2016,Fighting,0.93
WiiU,2016,Misc,0.43
WiiU,2016,Shooter,0.35
WS,1999,Role-Playing,0.46
WS,2000,Role-Playing,0.51
WS,2000,Strategy,0.17
WS,2001,Role-Playing,0.25
X360,2005,Shooter,3.17
X360,2005,Racing,2.0900000000000003
X360,2005,Sports,1.3299999999999998
X360,2005,Action,1.25
X360,2005,Fighting,0.47
X360,2006,Shooter,15.590000000000002
X360,2006,Sports,9.070000000000002
X360,2006,Action,8.680000000000001
X360,2006,Role-Playing,8.559999999999999
X360,2006,Racing,3.0799999999999996
X360,2006,Simulation,2.5500000000000003
X360,2006,Fighting,2.11
X360,2006,Platform,1.1600000000000001
X360,2006,Strategy,0.31
X360,2006,Misc,0.16
X360,2007,Shooter,34.11
X360,2007,Racing,12.749999999999996
X360,2007,Sports,11.37
X360,2007,Action,11.05
X360,2007,Misc,7.910000000000001
X360,2007,Role-Playing,6.180000000000001
X360,2007,Adventure,5.6499999999999995
X360,2007,Simulation,2.23
X360,2007,Fighting,1.72
X360,2007,Strategy,1.34
X360,2007,Platform,0.57
X360,2007,Puzzle,0.43
X360,2008,Action,43.440000000000005
X360,2008,Shooter,28.869999999999997
X360,2008,Sports,15.34
X360,2008,Role-Playing,12.769999999999996
X360,2008,Misc,10.44
X360,2008,Racing,9.889999999999999
X360,2008,Fighting,5.660000000000001
X360,2008,Platform,4.44
X360,2008,Strategy,2.64
X360,2008,Simulation,0.93
X360,2008,Adventure,0.74
X360,2009,Shooter,34.02000000000002
X360,2009,Action,29.18999999999999
X360,2009,Sports,14.82
X360,2009,Racing,10.320000000000002
X360,2009,Fighting,10.25
X360,2009,Misc,9.709999999999999
X360,2009,Role-Playing,6.1499999999999995
X360,2009,Strategy,3.33
X360,2009,Adventure,0.74
X360,2009,Simulation,0.66
X360,2009,Platform,0.48
X360,2009,Puzzle,0.2
X360,2010,Shooter,41.24000000000001
X360,2010,Action,33.50999999999999
X360,2010,Misc,30.510000000000005
X360,2010,Sports,28.57
X360,2010,Role-Playing,16.48
X360,2010,Racing,8.659999999999998
X360,2010,Fighting,4.930000000000001
X360,2010,Simulation,4.51
X360,2010,Strategy,1.11
X360,2010,Adventure,0.36
X360,2010,Platform,0.28
X360,2011,Shooter,45.620000000000005
X360,2011,Action,28.42999999999999
X360,2011,Sports,19.430000000000007
X360,2011,Misc,14.85
X360,2011,Role-Playing,11.49
X360,2011,Racing,8.929999999999998
X360,2011,Fighting,6.989999999999999
X360,2011,Adventure,3.7600000000000002
X360,2011,Platform,2.36
X360,2011,Simulation,1.37
X360,2012,Shooter,37.440000000000005
X360,2012,Action,34.190000000000005
X360,2012,Sports,10.459999999999999
X360,2012,Racing,5.48
X360,2012,Role-Playing,5.46
X360,2012,Misc,2.31
X360,2012,Fighting,2.3099999999999996
X360,2012,Adventure,1.35
X360,2012,Strategy,0.64
X360,2012,Simulation,0.5800000000000001
X360,2013,Action,35.69999999999999
X360,2013,Shooter,21.95
X360,2013,Sports,12.53
X360,2013,Misc,11.239999999999998
X360,2013,Platform,2
X360,2013,Fighting,1.92
X360,2013,Role-Playing,1.74
X360,2013,Racing,1.46
X360,2013,Simulation,0.49
X360,2013,Strategy,0.29
X360,2014,Shooter,11.56
X360,2014,Action,9.46
X360,2014,Sports,8.549999999999999
X360,2014,Role-Playing,2.82
X360,2014,Racing,1.8
X360,2014,Adventure,0.65
X360,2014,Misc,0.63
X360,2014,Fighting,0.39
X360,2015,Sports,4.4399999999999995
X360,2015,Action,2.8899999999999997
X360,2015,Shooter,2.48
X360,2015,Adventure,1.31
X360,2015,Misc,0.6
X360,2015,Simulation,0.41
X360,2015,Fighting,0.27
X360,2015,Platform,0.09
X360,2016,Action,0.45
X360,2016,Sports,0.18
XB,2000,Sports,0.99
XB,2001,Shooter,8.399999999999999
XB,2001,Racing,4.640000000000001
XB,2001,Sports,3.12
XB,2001,Fighting,1.77
XB,2001,Misc,1.46
XB,2001,Action,1.22
XB,2001,Platform,1.0899999999999999
XB,2001,Simulation,0.42
XB,2002,Action,11.090000000000003
XB,2002,Shooter,9.99
XB,2002,Sports,9.679999999999996
XB,2002,Racing,4.249999999999999
XB,2002,Role-Playing,3.06
XB,2002,Fighting,2.69
XB,2002,Platform,1.97
XB,2002,Simulation,1.67
XB,2002,Misc,0.9
XB,2002,Adventure,0.74
XB,2002,Puzzle,0.1
XB,2003,Sports,11.459999999999997
XB,2003,Action,10.69
XB,2003,Shooter,9.680000000000001
XB,2003,Racing,8.200000000000001
XB,2003,Role-Playing,2.89
XB,2003,Fighting,2.6900000000000004
XB,2003,Simulation,2.64
XB,2003,Platform,2.61
XB,2003,Misc,1.1600000000000001
XB,2003,Strategy,0.59
XB,2003,Puzzle,0.2
XB,2003,Adventure,0.1
XB,2004,Shooter,18.569999999999997
XB,2004,Sports,13.53
XB,2004,Racing,6.909999999999998
XB,2004,Action,6.800000000000001
XB,2004,Role-Playing,5.9
XB,2004,Fighting,3.5
XB,2004,Misc,3.1799999999999993
XB,2004,Platform,1.89
XB,2004,Strategy,1.36
XB,2004,Simulation,1.12
XB,2004,Adventure,0.41000000000000003
XB,2005,Shooter,13.29
XB,2005,Action,12.609999999999996
XB,2005,Sports,8.719999999999999
XB,2005,Racing,4.569999999999999
XB,2005,Fighting,1.57
XB,2005,Role-Playing,1.41
XB,2005,Adventure,1.2700000000000002
XB,2005,Misc,1.1600000000000001
XB,2005,Platform,1
XB,2005,Simulation,0.85
XB,2005,Strategy,0.29000000000000004
XB,2006,Sports,3.7
XB,2006,Action,2.86
XB,2006,Racing,0.9999999999999999
XB,2006,Shooter,0.92
XB,2006,Fighting,0.33
XB,2006,Platform,0.2
XB,2006,Simulation,0.08
XB,2007,Sports,0.37
XB,2007,Action,0.18
XB,2008,Sports,0.18
XOne,2013,Action,6.15
XOne,2013,Shooter,4.84
XOne,2013,Sports,3.02
XOne,2013,Racing,2.85
XOne,2013,Misc,0.68
XOne,2013,Simulation,0.34
XOne,2013,Platform,0.31
XOne,2013,Fighting,0.19
XOne,2013,Strategy,0.16
XOne,2014,Shooter,19.36
XOne,2014,Action,16.349999999999998
XOne,2014,Sports,7.69
XOne,2014,Misc,4.03
XOne,2014,Racing,2.24
XOne,2014,Role-Playing,1.77
XOne,2014,Adventure,0.38000000000000006
XOne,2014,Platform,0.34
XOne,2015,Shooter,23.009999999999998
XOne,2015,Sports,9.399999999999999
XOne,2015,Action,8.370000000000001
XOne,2015,Role-Playing,7.069999999999999
XOne,2015,Racing,2.99
XOne,2015,Misc,2.1399999999999997
XOne,2015,Adventure,1.84
XOne,2015,Fighting,1.7400000000000002
XOne,2015,Strategy,0.2
XOne,2015,Simulation,0.19
XOne,2016,Shooter,4.23
XOne,2016,Sports,3.66
XOne,2016,Action,2.02
XOne,2016,Racing,0.58
XOne,2016,Role-Playing,0.5
XOne,2016,Fighting,0.28
XOne,2016,Platform,0.15
XOne,2016,Adventure,0.11
